aria,line,name,name_k,previous_next,latitude_longitude,address,postcode,trangit
東北,JR磐越西線,徳沢,とくさわ,"
上野尻	豊実	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.36.22.200N37.39.50.300&ZM=8&SZ=672,120",耶麻郡西会津町群岡,9694511,"
磐越西線
"
東北,JR磐越西線,豊実,とよみ,"
徳沢	日出谷	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.34.46.800N37.40.38.800&ZM=8&SZ=672,120",東蒲原郡阿賀町豊実,9594304,"
磐越西線
"
東北,JR磐越西線,日出谷,ひでや,"
豊実	鹿瀬	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.32.14.300N37.42.10.400&ZM=8&SZ=672,120",東蒲原郡阿賀町日出谷,9594303,"
磐越西線
"
東北,JR磐越西線,鹿瀬,かのせ,"
日出谷	津川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.28.58.600N37.41.33.700&ZM=8&SZ=672,120",東蒲原郡阿賀町向鹿瀬,9594301,"
磐越西線
"
東北,JR磐越西線,津川,つがわ,"
鹿瀬	三川（新潟）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.27.0.700N37.41.6.800&ZM=8&SZ=672,120",東蒲原郡阿賀町角島,9594401,"
磐越西線
"
東北,JR磐越西線,三川（新潟）,みかわ,"
津川	五十島	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.23.5.200N37.42.19.500&ZM=8&SZ=672,120",東蒲原郡阿賀町白崎,9594622,"
磐越西線
"
東北,JR磐越西線,五十島,いがしま,"
三川（新潟）	東下条	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.21.24.100N37.42.46.600&ZM=8&SZ=672,120",東蒲原郡阿賀町五十島,9594614,"
磐越西線
"
東北,JR磐越西線,東下条,ひがしげじょう,"
五十島	咲花	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.19.30.400N37.44.1.900&ZM=8&SZ=672,120",東蒲原郡阿賀町熊渡,9594634,"
磐越西線
"
東北,JR磐越西線,咲花,さきはな,"
東下条	馬下	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.17.39.600N37.43.55.200&ZM=8&SZ=672,120",五泉市佐取,9591615,"
磐越西線
"
東北,JR磐越西線,馬下,まおろし,"
咲花	猿和田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.15.50.300N37.44.4.800&ZM=8&SZ=672,120",五泉市馬下,9591614,"
磐越西線
"
東北,JR磐越西線,猿和田,さるわだ,"
馬下	五泉	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.13.32.400N37.43.35.900&ZM=8&SZ=672,120",五泉市土堀,9591643,"
磐越西線
"
東北,JR磐越西線,五泉,ごせん,"
猿和田	北五泉	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.10.59.000N37.43.53.100&ZM=8&SZ=672,120",五泉市駅前,9591823,"
磐越西線
"
東北,JR磐越西線,北五泉,きたごせん,"
五泉	新関（新潟）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.10.22.500N37.44.37.800&ZM=8&SZ=672,120",五泉市北五泉駅前,9591814,"
磐越西線
"
東北,JR磐越西線,新関（新潟）,しんせき,"
北五泉	東新津	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.9.56.100N37.45.55.700&ZM=8&SZ=672,120",新潟市秋葉区大関,9560827,"
磐越西線
"
東北,JR磐越西線,東新津,ひがしにいつ,"
新関（新潟）	新津	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.8.48.500N37.47.5.100&ZM=8&SZ=672,120",新潟市秋葉区滝谷町,9560854,"
磐越西線
"
東北,JR磐越西線,新津,にいつ,"
東新津		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.7.27.900N37.47.50.900&ZM=8&SZ=672,120",新潟市秋葉区新津本町,9560864,"
信越本線
磐越西線
羽越本線
"
東北,JR只見線,会津若松,あいづわかまつ,"
	七日町	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.56.0.600N37.30.20.800&ZM=8&SZ=672,120",会津若松市駅前町,9650041,"
只見線
磐越西線
"
東北,JR只見線,七日町,なぬかまち,"
会津若松	西若松	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.55.21.100N37.29.54.500&ZM=8&SZ=672,120",会津若松市七日町,9650044,"
只見線
"
東北,JR只見線,西若松,にしわかまつ,"
七日町	会津本郷	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.55.2.700N37.28.58.500&ZM=8&SZ=672,120",会津若松市材木町,9650853,"
会津鉄道
只見線
"
東北,JR只見線,会津本郷,あいづほんごう,"
西若松	会津高田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.53.44.400N37.27.37.600&ZM=8&SZ=672,120",会津若松市北会津町上米塚,9696183,"
只見線
"
東北,JR只見線,会津高田,あいづたかだ,"
会津本郷	根岸（福島）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.50.40.700N37.28.4.300&ZM=8&SZ=672,120",大沼郡会津美里町柳台甲,9696268,"
只見線
"
東北,JR只見線,根岸（福島）,ねぎし,"
会津高田	新鶴	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.49.55.200N37.29.56.100&ZM=8&SZ=672,120",大沼郡会津美里町米田,9696405,"
只見線
"
東北,JR只見線,新鶴,にいつる,"
根岸（福島）	若宮	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.49.54.600N37.30.51.000&ZM=8&SZ=672,120",大沼郡会津美里町立石田,9696411,"
只見線
"
東北,JR只見線,若宮,わかみや,"
新鶴	会津坂下	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.49.53.900N37.31.55.900&ZM=8&SZ=672,120",河沼郡会津坂下町五ノ併,9696526,"
只見線
"
東北,JR只見線,会津坂下,あいづばんげ,"
若宮	塔寺	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.49.29.400N37.33.13.400&ZM=8&SZ=672,120",河沼郡会津坂下町五反田,9696545,"
只見線
"
東北,JR只見線,塔寺,とうでら,"
会津坂下	会津坂本	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.47.18.500N37.33.59.100&ZM=8&SZ=672,120",河沼郡会津坂下町気多宮,9696583,"
只見線
"
東北,JR只見線,会津坂本,あいづさかもと,"
塔寺	会津柳津	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.45.35.900N37.33.1.700&ZM=8&SZ=672,120",河沼郡会津坂下町坂本,9696586,"
只見線
"
東北,JR只見線,会津柳津,あいづやないづ,"
会津坂本	郷戸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.43.37.700N37.32.8.500&ZM=8&SZ=672,120",河沼郡柳津町柳津,9697201,"
只見線
"
東北,JR只見線,郷戸,ごうど,"
会津柳津	滝谷（福島）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.42.47.700N37.30.48.000&ZM=8&SZ=672,120",河沼郡柳津町郷戸,9697205,"
只見線
"
東北,JR只見線,滝谷（福島）,たきや,"
郷戸	会津桧原	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.42.4.600N37.29.28.700&ZM=8&SZ=672,120",河沼郡柳津町郷戸,9697205,"
只見線
"
東北,JR只見線,会津桧原,あいづひのはら,"
滝谷（福島）	会津西方	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.40.57.600N37.29.19.700&ZM=8&SZ=672,120",大沼郡三島町桧原,9697513,"
只見線
"
東北,JR只見線,会津西方,あいづにしかた,"
会津桧原	会津宮下	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.39.53.200N37.28.41.600&ZM=8&SZ=672,120",大沼郡三島町名入,9697402,"
只見線
"
東北,JR只見線,会津宮下,あいづみやした,"
会津西方	早戸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.39.1.500N37.28.5.100&ZM=8&SZ=672,120",大沼郡三島町宮下,9697511,"
只見線
"
東北,JR只見線,早戸,はやと,"
会津宮下	会津水沼	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.35.48.400N37.28.1.100&ZM=8&SZ=672,120",大沼郡三島町早戸,9697406,"
只見線
"
東北,JR只見線,会津水沼,あいづみずぬま,"
早戸	会津中川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.33.49.600N37.28.48.000&ZM=8&SZ=672,120",大沼郡金山町水沼,9680001,"
只見線
"
東北,JR只見線,会津中川,あいづなかがわ,"
会津水沼	会津川口	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.32.8.300N37.28.14.800&ZM=8&SZ=672,120",大沼郡金山町中川,9680006,"
只見線
"
東北,JR只見線,会津川口,あいづかわぐち,"
会津中川	本名	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.31.37.500N37.27.7.900&ZM=8&SZ=672,120",大沼郡金山町川口,9680011,"
只見線
"
東北,JR只見線,本名,ほんな,"
会津川口	会津越川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.30.7.100N37.26.30.500&ZM=8&SZ=672,120",大沼郡金山町本名,9680016,"
只見線
"
東北,JR只見線,会津越川,あいづこすがわ,"
本名	会津横田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.28.21.400N37.23.44.300&ZM=8&SZ=672,120",大沼郡金山町越川,9680321,"
只見線
"
東北,JR只見線,会津横田,あいづよこた,"
会津越川	会津大塩	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.26.20.900N37.23.21.500&ZM=8&SZ=672,120",大沼郡金山町横田,9680322,"
只見線
"
東北,JR只見線,会津大塩,あいづおおしお,"
会津横田	会津塩沢	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.24.59.400N37.23.23.400&ZM=8&SZ=672,120",大沼郡金山町大塩,9680326,"
只見線
"
東北,JR只見線,会津塩沢,あいづしおざわ,"
会津大塩	会津蒲生	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.21.29.800N37.23.26.300&ZM=8&SZ=672,120",南会津郡只見町塩沢,9680411,"
只見線
"
東北,JR只見線,会津蒲生,あいづがもう,"
会津塩沢	只見	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.20.12.200N37.22.43.700&ZM=8&SZ=672,120",南会津郡只見町蒲生,9680414,"
只見線
"
東北,JR只見線,只見,ただみ,"
会津蒲生	大白川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.19.5.200N37.20.50.700&ZM=8&SZ=672,120",南会津郡只見町只見,9680421,"
只見線
"
東北,JR只見線,大白川,おおしらかわ,"
只見	入広瀬	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.7.26.800N37.20.18.600&ZM=8&SZ=672,120",魚沼市大白川,9460303,"
只見線
"
東北,JR只見線,入広瀬,いりひろせ,"
大白川	上条（新潟）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.4.9.100N37.21.21.200&ZM=8&SZ=672,120",魚沼市大栃山,9460305,"
只見線
"
東北,JR只見線,上条（新潟）,かみじょう,"
入広瀬	越後須原	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.3.14.300N37.20.37.600&ZM=8&SZ=672,120",魚沼市渋川,9460203,"
只見線
"
東北,JR只見線,越後須原,えちごすはら,"
上条（新潟）	魚沼田中	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.1.15.600N37.19.3.400&ZM=8&SZ=672,120",魚沼市須原,9460216,"
只見線
"
東北,JR只見線,魚沼田中,うおぬまたなか,"
越後須原	越後広瀬	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E138.59.45.100N37.17.28.200&ZM=8&SZ=672,120",魚沼市田中,9460106,"
只見線
"
東北,JR只見線,越後広瀬,えちごひろせ,"
魚沼田中	藪神	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E138.59.4.600N37.16.17.600&ZM=8&SZ=672,120",魚沼市並柳,9460111,"
只見線
"
東北,JR只見線,藪神,やぶかみ,"
越後広瀬	小出	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E138.58.44.300N37.15.13.600&ZM=8&SZ=672,120",魚沼市今泉,9460051,"
只見線
"
東北,JR只見線,小出,こいで,"
藪神		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E138.57.24.500N37.13.49.700&ZM=8&SZ=672,120",魚沼市四日町,9460007,"
上越線
只見線
"
東北,JR仙山線,仙台,せんだい,"
	東照宮	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.53.14.800N38.15.26.300&ZM=8&SZ=672,120",仙台市青葉区中央,9800021,"
仙台地下鉄南北線
仙台地下鉄東西線
仙台空港アクセス線
仙山線
仙石線
常磐線
東北・北海道新幹線
東北本線
東北本線利府支線
"
東北,JR仙山線,東照宮,とうしょうぐう,"
仙台	北仙台	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.53.24.700N38.16.27.400&ZM=8&SZ=672,120",仙台市青葉区宮町,9800004,"
仙山線
"
東北,JR仙山線,北仙台,きたせんだい,"
東照宮	北山（宮城）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.52.24.100N38.16.43.100&ZM=8&SZ=672,120",仙台市青葉区昭和町,9810913,"
仙台地下鉄南北線
仙山線
"
東北,JR仙山線,北山（宮城）,きたやま,"
北仙台	東北福祉大前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.51.19.100N38.16.55.800&ZM=8&SZ=672,120",仙台市青葉区北山,9810931,"
仙山線
"
東北,JR仙山線,東北福祉大前,とうほくふくしだいまえ,"
北山（宮城）	国見（宮城）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.50.46.600N38.16.38.800&ZM=8&SZ=672,120",仙台市青葉区国見,9810943,"
仙山線
"
東北,JR仙山線,国見（宮城）,くにみ,"
東北福祉大前	葛岡	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.50.12.700N38.16.18.500&ZM=8&SZ=672,120",仙台市青葉区荒巻,9810945,"
仙山線
"
東北,JR仙山線,葛岡,くずおか,"
国見（宮城）	陸前落合	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.49.19.500N38.15.57.200&ZM=8&SZ=672,120",仙台市青葉区郷六,9893121,"
仙山線
"
東北,JR仙山線,陸前落合,りくぜんおちあい,"
葛岡	愛子	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.47.36.300N38.16.13.600&ZM=8&SZ=672,120",仙台市青葉区下愛子,9893125,"
仙山線
"
東北,JR仙山線,愛子,あやし,"
陸前落合	陸前白沢	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.45.53.200N38.16.10.700&ZM=8&SZ=672,120",仙台市青葉区上愛子,9893124,"
仙山線
"
東北,JR仙山線,陸前白沢,りくぜんしらさわ,"
愛子	熊ヶ根	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.42.20.500N38.16.30.200&ZM=8&SZ=672,120",仙台市青葉区上愛子,9893124,"
仙山線
"
東北,JR仙山線,熊ヶ根,くまがね,"
陸前白沢	作並	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.41.2.800N38.17.41.800&ZM=8&SZ=672,120",仙台市青葉区熊ケ根,9893432,"
仙山線
"
東北,JR仙山線,作並,さくなみ,"
熊ヶ根	奥新川	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.38.8.900N38.18.53.400&ZM=8&SZ=672,120",仙台市青葉区作並,9893431,"
仙山線
"
東北,JR仙山線,奥新川,おくにっかわ,"
作並	面白山高原	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.35.52.100N38.19.22.800&ZM=8&SZ=672,120",仙台市青葉区新川,9893434,"
仙山線
"
東北,JR仙山線,面白山高原,おもしろやまこうげん,"
奥新川	山寺	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.30.1.800N38.19.48.100&ZM=8&SZ=672,120",山形市山寺,9993301,"
仙山線
"
東北,JR仙山線,山寺,やまでら,"
面白山高原	高瀬（山形）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.26.17.300N38.18.23.900&ZM=8&SZ=672,120",山形市山寺,9993301,"
仙山線
"
東北,JR仙山線,高瀬（山形）,たかせ,"
山寺	楯山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.23.57.900N38.17.55.100&ZM=8&SZ=672,120",山形市下東山,9902232,"
仙山線
"
東北,JR仙山線,楯山,たてやま,"
高瀬（山形）	羽前千歳	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.22.26.200N38.17.55.500&ZM=8&SZ=672,120",山形市風間,9902221,"
仙山線
"
東北,JR仙山線,羽前千歳,うぜんちとせ,"
楯山		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.20.43.700N38.17.4.100&ZM=8&SZ=672,120",山形市長町,9900811,"
仙山線
山形線
"
東北,JR仙石線,あおば通,あおばどおり,"
	仙台	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.52.57.500N38.15.28.500&ZM=8&SZ=672,120",仙台市青葉区中央,9800021,"
仙石線
"
東北,JR仙石線,仙台,せんだい,"
あおば通	榴ヶ岡	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.53.14.800N38.15.26.300&ZM=8&SZ=672,120",仙台市青葉区中央,9800021,"
仙台地下鉄南北線
仙台地下鉄東西線
仙台空港アクセス線
仙山線
仙石線
常磐線
東北・北海道新幹線
東北本線
東北本線利府支線
"
東北,JR仙石線,榴ヶ岡,つつじがおか,"
仙台	宮城野原	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.53.49.100N38.15.21.500&ZM=8&SZ=672,120",仙台市宮城野区宮城野,9830045,"
仙石線
"
東北,JR仙石線,宮城野原,みやぎのはら,"
榴ヶ岡	陸前原ノ町	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.54.29.600N38.15.28.500&ZM=8&SZ=672,120",仙台市宮城野区宮城野,9830045,"
仙石線
"
東北,JR仙石線,陸前原ノ町,りくぜんはらのまち,"
宮城野原	苦竹	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.54.51.000N38.15.47.400&ZM=8&SZ=672,120",仙台市宮城野区五輪,9830842,"
仙石線
"
東北,JR仙石線,苦竹,にがたけ,"
陸前原ノ町	小鶴新田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.55.20.600N38.15.56.700&ZM=8&SZ=672,120",仙台市宮城野区苦竹,9830036,"
仙石線
"
東北,JR仙石線,小鶴新田,こづるしんでん,"
苦竹	福田町	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.56.17.900N38.16.13.400&ZM=8&SZ=672,120",仙台市宮城野区新田,9830038,"
仙石線
"
東北,JR仙石線,福田町,ふくだまち,"
小鶴新田	陸前高砂	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.57.41.900N38.16.19.100&ZM=8&SZ=672,120",仙台市宮城野区福田町,9830023,"
仙石線
"
東北,JR仙石線,陸前高砂,りくぜんたかさご,"
福田町	中野栄	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.58.15.700N38.16.13.800&ZM=8&SZ=672,120",仙台市宮城野区福室,9830005,"
仙石線
"
東北,JR仙石線,中野栄,なかのさかえ,"
陸前高砂	多賀城	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.59.19.400N38.16.40.400&ZM=8&SZ=672,120",仙台市宮城野区栄,9830011,"
仙石線
"
東北,JR仙石線,多賀城,たがじょう,"
中野栄	下馬	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.0.31.800N38.17.19.400&ZM=8&SZ=672,120",多賀城市中央,9850873,"
仙石線
"
東北,JR仙石線,下馬,げば,"
多賀城	西塩釜	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.1.6.600N38.18.9.700&ZM=8&SZ=672,120",多賀城市下馬,9850835,"
仙石線
"
東北,JR仙石線,西塩釜,にししおがま,"
下馬	本塩釜	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.1.18.400N38.18.32.200&ZM=8&SZ=672,120",塩竈市錦町,9850024,"
仙石線
"
東北,JR仙石線,本塩釜,ほんしおがま,"
西塩釜	東塩釜	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.1.33.300N38.18.52.700&ZM=8&SZ=672,120",塩竈市海岸通,9850002,"
仙石線
"
東北,JR仙石線,東塩釜,ひがししおがま,"
本塩釜	陸前浜田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.2.6.400N38.19.21.400&ZM=8&SZ=672,120",塩竈市藤倉,9850004,"
仙石線
"
東北,JR仙石線,陸前浜田,りくぜんはまだ,"
東塩釜	松島海岸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.2.42.600N38.20.52.300&ZM=8&SZ=672,120",宮城郡利府町赤沼,9810101,"
仙石線
"
東北,JR仙石線,松島海岸,まつしまかいがん,"
陸前浜田	高城町	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.3.44.200N38.21.54.300&ZM=8&SZ=672,120",宮城郡松島町松島,9810213,"
仙石線
"
東北,JR仙石線,高城町,たかぎまち,"
松島海岸	手樽	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.4.37.200N38.22.47.300&ZM=8&SZ=672,120",宮城郡松島町高城,9810215,"
仙石線
"
東北,JR仙石線,手樽,てたる,"
高城町	陸前富山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.5.46.900N38.23.3.500&ZM=8&SZ=672,120",宮城郡松島町手樽,9810211,"
仙石線
"
東北,JR仙石線,陸前富山,りくぜんとみやま,"
手樽	陸前大塚	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.6.38.700N38.23.0.500&ZM=8&SZ=672,120",宮城郡松島町手樽,9810211,"
仙石線
"
東北,JR仙石線,東名,とうな,"
陸前大塚	野蒜	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.8.51.400N38.22.19.700&ZM=8&SZ=672,120",東松島市新東名,9810413,"
仙石線
"
東北,JR仙石線,野蒜,のびる,"
東名	陸前小野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.9.38.800N38.22.33.900&ZM=8&SZ=672,120",東松島市野蒜,9810411,"
仙石線
"
東北,JR仙石線,陸前小野,りくぜんおの,"
野蒜	鹿妻	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.10.41.100N38.23.34.700&ZM=8&SZ=672,120",東松島市牛網,9810301,"
仙石線
"
東北,JR仙石線,鹿妻,かづま,"
陸前小野	矢本	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.11.36.500N38.24.1.100&ZM=8&SZ=672,120",東松島市矢本,9810503,"
仙石線
"
東北,JR仙石線,矢本,やもと,"
鹿妻	東矢本	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.12.45.700N38.25.3.300&ZM=8&SZ=672,120",東松島市矢本,9810503,"
仙石線
"
東北,JR仙石線,東矢本,ひがしやもと,"
矢本	陸前赤井	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.13.32.700N38.25.30.200&ZM=8&SZ=672,120",東松島市矢本,9810503,"
仙石線
"
東北,JR仙石線,陸前赤井,りくぜんあかい,"
東矢本	石巻あゆみ野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.14.32.900N38.25.46.400&ZM=8&SZ=672,120",東松島市赤井,9810501,"
仙石線
"
東北,JR仙石線,石巻あゆみ野,いしのまきあゆみの,"
陸前赤井	蛇田	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.15.46.100N38.25.59.200&ZM=8&SZ=672,120",石巻市蛇田,9860861,"
仙石線
"
東北,JR仙石線,蛇田,へびた,"
石巻あゆみ野	陸前山下	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.16.52.200N38.26.6.800&ZM=8&SZ=672,120",石巻市蛇田,9860861,"
仙石線
"
東北,JR仙石線,陸前山下,りくぜんやました,"
蛇田	石巻	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.17.29.000N38.26.4.400&ZM=8&SZ=672,120",石巻市錦町,9860877,"
仙石線
"
東北,JR仙石線,石巻,いしのまき,"
陸前山下		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.18.25.100N38.25.56.600&ZM=8&SZ=672,120",石巻市鋳銭場,9860826,"
仙石線
石巻線
"
東北,東武日光線・鬼怒川線,東武動物公園,とうぶどうぶつこうえん,"
	杉戸高野台	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.43.47.800N36.1.18.300&ZM=8&SZ=672,120",南埼玉郡宮代町百間,3450801,"
東武スカイツリーライン
東武伊勢崎線
東武日光線
東武日光線・鬼怒川線
"
東北,東武日光線・鬼怒川線,杉戸高野台,すぎとたかのだい,"
東武動物公園	幸手	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.43.3.600N36.2.53.900&ZM=8&SZ=672,120",北葛飾郡杉戸町高野台東,3450047,"
東武日光線
東武日光線・鬼怒川線
"
東北,東武日光線・鬼怒川線,幸手,さって,"
杉戸高野台	南栗橋	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.43.5.500N36.4.16.900&ZM=8&SZ=672,120",幸手市中,3400115,"
東武日光線
東武日光線・鬼怒川線
"
東北,東武日光線・鬼怒川線,南栗橋,みなみくりはし,"
幸手	栗橋	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.42.57.300N36.6.35.700&ZM=8&SZ=672,120",久喜市栗橋,3491104,"
東武日光線
東武日光線・鬼怒川線
"
東北,東武日光線・鬼怒川線,栗橋,くりはし,"
南栗橋	新古河	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.41.50.500N36.7.57.400&ZM=8&SZ=672,120",久喜市伊坂,3491121,"
宇都宮線
東武日光線
東武日光線・鬼怒川線
湘南新宿ライン
"
東北,東武日光線・鬼怒川線,新古河,しんこが,"
栗橋	柳生	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.41.24.600N36.11.22.100&ZM=8&SZ=672,120",加須市向古河,3491205,"
東武日光線
東武日光線・鬼怒川線
"
東北,東武日光線・鬼怒川線,柳生,やぎゅう,"
新古河	板倉東洋大前	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.39.47.300N36.12.12.300&ZM=8&SZ=672,120",加須市小野袋,3491202,"
東武日光線
東武日光線・鬼怒川線
"
東北,東武日光線・鬼怒川線,板倉東洋大前,いたくらとうようだいまえ,"
柳生	藤岡	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.39.6.500N36.13.7.800&ZM=8&SZ=672,120",邑楽郡板倉町朝日野,3740112,"
東武日光線
東武日光線・鬼怒川線
"
東北,東武日光線・鬼怒川線,藤岡,ふじおか,"
板倉東洋大前	静和	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E139.38.55.700N36.15.8.800&ZM=8&SZ=672,120",栃木市藤岡町藤岡,3231104,"
東武日光線
東武日光線・鬼怒川線
"
