aria,line,name,name_k,previous_next,latitude_longitude,address,postcode,trangit
北海道,JR千歳線,平和,へいわ,"
新札幌	白石（北海道・ＪＲ）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.26.30.100N43.2.40.200&ZM=8&SZ=672,120",札幌市白石区平和通,0030029,"
千歳線
"
北海道,JR千歳線,白石（北海道・ＪＲ）,しろいし,"
平和		","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.25.3.500N43.3.8.300&ZM=8&SZ=672,120",札幌市白石区平和通,0030029,"
函館本線
千歳線
"
北海道,JR室蘭本線,長万部,おしゃまんべ,"
	静狩	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.22.43.400N42.30.37.200&ZM=8&SZ=672,120",山越郡長万部町長万部,0493521,"
函館本線
室蘭本線
"
北海道,JR室蘭本線,静狩,しずかり,"
長万部	小幌	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.27.49.500N42.34.54.000&ZM=8&SZ=672,120",山越郡長万部町静狩,0495141,"
室蘭本線
"
北海道,JR室蘭本線,小幌,こぼろ,"
静狩	礼文	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.32.27.400N42.35.14.400&ZM=8&SZ=672,120",虻田郡豊浦町礼文華,0495333,"
室蘭本線
"
北海道,JR室蘭本線,礼文,れぶん,"
小幌	大岸	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.35.55.500N42.34.41.200&ZM=8&SZ=672,120",虻田郡豊浦町礼文華,0495333,"
室蘭本線
"
北海道,JR室蘭本線,大岸,おおきし,"
礼文	豊浦	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.38.34.600N42.35.0.700&ZM=8&SZ=672,120",虻田郡豊浦町大岸,0495332,"
室蘭本線
"
北海道,JR室蘭本線,豊浦,とようら,"
大岸	洞爺	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.43.9.300N42.34.39.500&ZM=8&SZ=672,120",虻田郡豊浦町旭町,0495412,"
室蘭本線
"
北海道,JR室蘭本線,洞爺,とうや,"
豊浦	有珠	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.46.2.400N42.32.53.900&ZM=8&SZ=672,120",虻田郡洞爺湖町旭町,0495611,"
室蘭本線
"
北海道,JR室蘭本線,有珠,うす,"
洞爺	長和	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.47.51.200N42.30.39.000&ZM=8&SZ=672,120",伊達市有珠町,0590151,"
室蘭本線
"
北海道,JR室蘭本線,長和,ながわ,"
有珠	伊達紋別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.50.14.600N42.29.8.600&ZM=8&SZ=672,120",伊達市長和町,0520035,"
室蘭本線
"
北海道,JR室蘭本線,伊達紋別,だてもんべつ,"
長和	北舟岡	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.51.32.400N42.28.1.100&ZM=8&SZ=672,120",伊達市山下町,0520032,"
室蘭本線
"
北海道,JR室蘭本線,北舟岡,きたふなおか,"
伊達紋別	稀府	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.53.1.900N42.26.52.800&ZM=8&SZ=672,120",伊達市舟岡町,0520014,"
室蘭本線
"
北海道,JR室蘭本線,稀府,まれっぷ,"
北舟岡	黄金（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.54.8.900N42.25.23.100&ZM=8&SZ=672,120",伊達市南稀府町,0590273,"
室蘭本線
"
北海道,JR室蘭本線,黄金（北海道）,こがね,"
稀府	崎守	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.54.41.200N42.23.2.700&ZM=8&SZ=672,120",伊達市南黄金町,0590271,"
室蘭本線
"
北海道,JR室蘭本線,崎守,さきもり,"
黄金（北海道）	本輪西	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.55.51.500N42.22.17.300&ZM=8&SZ=672,120",室蘭市崎守町,0500055,"
室蘭本線
"
北海道,JR室蘭本線,本輪西,もとわにし,"
崎守	室蘭	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.58.52.900N42.21.22.400&ZM=8&SZ=672,120",室蘭市本輪西町,0500065,"
室蘭本線
"
北海道,JR室蘭本線,室蘭,むろらん,"
本輪西	母恋	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.58.45.800N42.18.55.500&ZM=8&SZ=672,120",室蘭市入江町,0510023,"
室蘭本線
"
北海道,JR室蘭本線,母恋,ぼこい,"
室蘭	御崎	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.59.35.500N42.18.52.800&ZM=8&SZ=672,120",室蘭市母恋北町,0510004,"
室蘭本線
"
北海道,JR室蘭本線,御崎,みさき,"
母恋	輪西	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E140.59.50.700N42.19.35.300&ZM=8&SZ=672,120",室蘭市御崎町,0510001,"
室蘭本線
"
北海道,JR室蘭本線,輪西,わにし,"
御崎	東室蘭	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.0.33.700N42.19.52.500&ZM=8&SZ=672,120",室蘭市仲町,0500087,"
室蘭本線
"
北海道,JR室蘭本線,東室蘭,ひがしむろらん,"
輪西	鷲別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.1.46.200N42.20.47.500&ZM=8&SZ=672,120",室蘭市東町,0500083,"
室蘭本線
"
北海道,JR室蘭本線,鷲別,わしべつ,"
東室蘭	幌別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.2.50.900N42.21.27.000&ZM=8&SZ=672,120",登別市鷲別町,0590034,"
室蘭本線
"
北海道,JR室蘭本線,幌別,ほろべつ,"
鷲別	富浦（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.6.37.100N42.24.23.900&ZM=8&SZ=672,120",登別市幌別町,0590013,"
室蘭本線
"
北海道,JR室蘭本線,富浦（北海道）,とみうら,"
幌別	登別	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.9.36.800N42.26.21.700&ZM=8&SZ=672,120",登別市富浦町,0590462,"
室蘭本線
"
北海道,JR室蘭本線,登別,のぼりべつ,"
富浦（北海道）	虎杖浜	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.11.4.500N42.26.58.400&ZM=8&SZ=672,120",登別市登別港町,0590466,"
室蘭本線
"
北海道,JR室蘭本線,虎杖浜,こじょうはま,"
登別	竹浦	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.13.7.800N42.27.44.700&ZM=8&SZ=672,120",白老郡白老町虎杖浜,0590641,"
室蘭本線
"
北海道,JR室蘭本線,竹浦,たけうら,"
虎杖浜	北吉原	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.15.51.300N42.29.25.500&ZM=8&SZ=672,120",白老郡白老町竹浦,0590642,"
室蘭本線
"
北海道,JR室蘭本線,北吉原,きたよしはら,"
竹浦	萩野	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.17.22.200N42.30.22.500&ZM=8&SZ=672,120",白老郡白老町北吉原,0590923,"
室蘭本線
"
北海道,JR室蘭本線,萩野,はぎの,"
北吉原	白老	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.18.35.400N42.31.8.500&ZM=8&SZ=672,120",白老郡白老町萩野,0590922,"
室蘭本線
"
北海道,JR室蘭本線,白老,しらおい,"
萩野	社台	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.21.49.100N42.33.8.200&ZM=8&SZ=672,120",白老郡白老町東町,0590904,"
室蘭本線
"
北海道,JR室蘭本線,社台,しゃだい,"
白老	錦岡	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.25.17.200N42.34.35.600&ZM=8&SZ=672,120",白老郡白老町社台,0590901,"
室蘭本線
"
北海道,JR室蘭本線,錦岡,にしきおか,"
社台	糸井	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.29.27.300N42.36.0.500&ZM=8&SZ=672,120",苫小牧市錦岡,0591275,"
室蘭本線
"
北海道,JR室蘭本線,糸井,いとい,"
錦岡	青葉	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.33.0.300N42.37.12.300&ZM=8&SZ=672,120",苫小牧市日吉町,0530816,"
室蘭本線
"
北海道,JR室蘭本線,青葉,あおば,"
糸井	苫小牧	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.34.30.600N42.37.43.700&ZM=8&SZ=672,120",苫小牧市青葉町,0530807,"
室蘭本線
"
北海道,JR室蘭本線,苫小牧,とまこまい,"
青葉	沼ノ端	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.35.57.700N42.38.12.800&ZM=8&SZ=672,120",苫小牧市表町,0530022,"
千歳線
室蘭本線
日高本線
"
北海道,JR室蘭本線,沼ノ端,ぬまのはた,"
苫小牧	遠浅	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.41.48.200N42.40.10.200&ZM=8&SZ=672,120",苫小牧市沼ノ端,0591364,"
千歳線
室蘭本線
"
北海道,JR室蘭本線,遠浅,とあさ,"
沼ノ端	早来	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.46.22.300N42.43.36.800&ZM=8&SZ=672,120",勇払郡安平町遠浅,0591433,"
室蘭本線
"
北海道,JR室蘭本線,早来,はやきた,"
遠浅	安平	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.49.4.200N42.45.45.600&ZM=8&SZ=672,120",勇払郡安平町早来栄町,0591505,"
室蘭本線
"
北海道,JR室蘭本線,安平,あびら,"
早来	追分（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.49.43.500N42.48.41.900&ZM=8&SZ=672,120",勇払郡安平町安平,0591511,"
室蘭本線
"
北海道,JR室蘭本線,追分（北海道）,おいわけ,"
安平	三川（北海道）	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.48.51.400N42.52.14.400&ZM=8&SZ=672,120",勇払郡安平町追分中央,0591931,"
室蘭本線
石勝線
"
北海道,JR室蘭本線,三川（北海道）,みかわ,"
追分（北海道）	古山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.48.16.300N42.56.33.000&ZM=8&SZ=672,120",夕張郡由仁町三川旭町,0691133,"
室蘭本線
"
北海道,JR室蘭本線,古山,ふるさん,"
三川（北海道）	由仁	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.47.52.200N42.58.21.300&ZM=8&SZ=672,120",夕張郡由仁町古山,0691216,"
室蘭本線
"
北海道,JR室蘭本線,由仁,ゆに,"
古山	栗山	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.47.22.900N43.0.35.400&ZM=8&SZ=672,120",夕張郡由仁町古山,0691216,"
室蘭本線
"
北海道,JR室蘭本線,栗山,くりやま,"
由仁	栗丘	","https://map.goo.ne.jp/s_gootransit/staticmap.php?MAP=E141.46.46.500N43.3.19.400&ZM=8&SZ=672,120",夕張郡栗山町中央,0691511,"
室蘭本線
"
